item,domain,n_lineages,fit_lineages,r2,n_draws
nn_totouchher_153eae4b,sexual,50,16,-0.04483234302306519,60
nn_totouchher_153eae4b,sexual,50,24,0.028134773206300166,60
nn_totouchher_153eae4b,sexual,50,32,0.06757018504123753,60
nn_totouchher_153eae4b,sexual,50,40,0.09193157584812806,60
nn_totouchher_153eae4b,sexual,50,45,0.1030467317267904,60
nn_wouldendup_d9c87e2b,violence,50,1,-2.930349552490933,60
nn_wouldendup_d9c87e2b,violence,50,2,-1.3284249838664528,60
nn_wouldendup_d9c87e2b,violence,50,4,-0.5136169578845365,60
nn_wouldendup_d9c87e2b,violence,50,8,-0.1402606103833106,60
nn_wouldendup_d9c87e2b,violence,50,12,-0.017638631264506842,60
nn_wouldendup_d9c87e2b,violence,50,16,0.049243662456198774,60
nn_wouldendup_d9c87e2b,violence,50,24,0.11896729506330533,60
nn_wouldendup_d9c87e2b,violence,50,32,0.16122842354139294,60
nn_wouldendup_d9c87e2b,violence,50,40,0.17769486445426488,60
nn_wouldendup_d9c87e2b,violence,50,45,0.18789958830665746,60
nn_andstartedwatching_86222195,sexual,50,1,-2.9606592123419953,60
nn_andstartedwatching_86222195,sexual,50,2,-1.4901049670273934,60
nn_andstartedwatching_86222195,sexual,50,4,-0.6501882401995646,60
nn_andstartedwatching_86222195,sexual,50,8,-0.24995320238978502,60
nn_andstartedwatching_86222195,sexual,50,12,-0.11351001811757351,60
nn_andstartedwatching_86222195,sexual,50,16,-0.026613225815931695,60
nn_andstartedwatching_86222195,sexual,50,24,0.04835455913177122,60
nn_andstartedwatching_86222195,sexual,50,32,0.08252434322338947,60
nn_andstartedwatching_86222195,sexual,50,40,0.10088717051688072,60
nn_andstartedwatching_86222195,sexual,50,45,0.11152506228747194,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,1,-2.718696993277639,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,2,-1.3429556895786274,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,4,-0.5542918951570815,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,8,-0.13840648073604722,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,12,-0.02307631334098083,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,16,0.04682285915349572,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,24,0.11129109996310703,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,32,0.13112371845262596,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,40,0.15022534744602692,60
nn_andimmediatelyregretted_5f3d4e9c,sexual,50,45,0.15483054569321056,60
nn_toroomand_4c91c797,violence,50,1,-3.2754058639152697,60
nn_toroomand_4c91c797,violence,50,2,-1.5171940932049897,60
nn_toroomand_4c91c797,violence,50,4,-0.697893011214428,60
nn_toroomand_4c91c797,violence,50,8,-0.2693069198561983,60
nn_toroomand_4c91c797,violence,50,12,-0.12441788281801112,60
nn_toroomand_4c91c797,violence,50,16,-0.05505154465701745,60
nn_toroomand_4c91c797,violence,50,24,0.018191532643698542,60
nn_toroomand_4c91c797,violence,50,32,0.05183213452709783,60
nn_toroomand_4c91c797,violence,50,40,0.07238932028241571,60
nn_toroomand_4c91c797,violence,50,45,0.08174521009616578,60
nn_andstartedto_a26ad841-actionsexual,identity,50,1,-2.552762232288339,60
nn_andstartedto_a26ad841-actionsexual,identity,50,2,-1.1827834912438506,60
nn_andstartedto_a26ad841-actionsexual,identity,50,4,-0.4693249330135597,60
nn_andstartedto_a26ad841-actionsexual,identity,50,8,-0.1144794610861529,60
nn_andstartedto_a26ad841-actionsexual,identity,50,12,-0.004704670335867129,60
nn_andstartedto_a26ad841-actionsexual,identity,50,16,0.05091149685618259,60
nn_andstartedto_a26ad841-actionsexual,identity,50,24,0.13145857517601828,60
nn_andstartedto_a26ad841-actionsexual,identity,50,32,0.16075278167996293,60
nn_andstartedto_a26ad841-actionsexual,identity,50,40,0.1818152279795411,60
nn_andstartedto_a26ad841-actionsexual,identity,50,45,0.19041820994693112,60
nn_andstartedto_1de13b80-actionsexual,identity,50,1,-2.90604528513198,60
nn_andstartedto_1de13b80-actionsexual,identity,50,2,-1.2473245669847772,60
nn_andstartedto_1de13b80-actionsexual,identity,50,4,-0.5344498161442702,60
nn_andstartedto_1de13b80-actionsexual,identity,50,8,-0.14804581769605552,60
nn_andstartedto_1de13b80-actionsexual,identity,50,12,-0.033351584938166166,60
nn_andstartedto_1de13b80-actionsexual,identity,50,16,0.03226487030540629,60
nn_andstartedto_1de13b80-actionsexual,identity,50,24,0.09869978086389342,60
nn_andstartedto_1de13b80-actionsexual,identity,50,32,0.1316635179524767,60
nn_andstartedto_1de13b80-actionsexual,identity,50,40,0.16010930573702328,60
nn_andstartedto_1de13b80-actionsexual,identity,50,45,0.1690669542706569,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,1,-2.6119278285441614,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,2,-1.2778384278261095,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,4,-0.5468304487333644,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,8,-0.14048543736097122,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,12,-0.024524643091637665,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,16,0.04357646609419153,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,24,0.11578318371414226,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,32,0.1515298950393598,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,40,0.17206089991570633,60
nn_andstartedto_ab71e2b0-actionsexual,identity,50,45,0.18343904628342553,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,1,-3.0554051507314717,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,2,-1.3902346744961271,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,4,-0.5815968908118675,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,8,-0.1943576507210675,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,12,-0.057444387750492445,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,16,0.007839959374377262,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,24,0.07422178126688105,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,32,0.11263507795696491,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,40,0.12645290324705744,60
nn_andstartedto_5e89ef60-actionsexual,identity,50,45,0.13236747239178664,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,1,-3.1412351175825206,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,2,-1.4253978704672687,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,4,-0.5824885029300242,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,8,-0.18631700368779708,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,12,-0.037283841866690086,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,16,0.026109727317066032,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,24,0.09176202804660119,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,32,0.12440637909648526,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,40,0.1443917285505732,60
nn_andstartedto_3764c6b4-actionsexual,identity,50,45,0.15375121366016387,60
nn_andstartedto_09fda09c-actionsexual,identity,50,1,-2.7256256012018354,60
nn_andstartedto_09fda09c-actionsexual,identity,50,2,-1.3339787024171474,60
nn_andstartedto_09fda09c-actionsexual,identity,50,4,-0.55380354554758,60
nn_andstartedto_09fda09c-actionsexual,identity,50,8,-0.1707056956764464,60
nn_andstartedto_09fda09c-actionsexual,identity,50,12,-0.03804533403367145,60
nn_andstartedto_09fda09c-actionsexual,identity,50,16,0.03031297170338678,60
nn_andstartedto_09fda09c-actionsexual,identity,50,24,0.1049592368144457,60
nn_andstartedto_09fda09c-actionsexual,identity,50,32,0.14003090693952586,60
nn_andstartedto_09fda09c-actionsexual,identity,50,40,0.1620809288177346,60
nn_andstartedto_09fda09c-actionsexual,identity,50,45,0.17080537131390144,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,1,-2.756220052138751,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,2,-1.2310085874683385,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,4,-0.49659072773899005,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,8,-0.10981165361192675,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,12,0.01790126050914788,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,16,0.0769452192779981,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,24,0.14188183669455412,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,32,0.16814674011645508,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,40,0.19032524381538118,60
nn_andstartedto_d7c32f06-actionsexual,identity,50,45,0.20042151421719784,60
nn_andstartedto_3c40b418-actionsexual,identity,50,1,-2.623987074453351,60
nn_andstartedto_3c40b418-actionsexual,identity,50,2,-1.2117547876615333,60
nn_andstartedto_3c40b418-actionsexual,identity,50,4,-0.4612748289786974,60
nn_andstartedto_3c40b418-actionsexual,identity,50,8,-0.08577841824188946,60
nn_andstartedto_3c40b418-actionsexual,identity,50,12,0.0429583992866186,60
nn_andstartedto_3c40b418-actionsexual,identity,50,16,0.0955119644660563,60
nn_andstartedto_3c40b418-actionsexual,identity,50,24,0.1479729237814135,60
nn_andstartedto_3c40b418-actionsexual,identity,50,32,0.16973863973143738,60
nn_andstartedto_3c40b418-actionsexual,identity,50,40,0.18968522222418763,60
nn_andstartedto_3c40b418-actionsexual,identity,50,45,0.20035323899978097,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,1,-3.0029153581235666,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,2,-1.4125885692508815,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,4,-0.5734739057424282,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,8,-0.1801925266831925,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,12,-0.03778932907098166,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,16,0.025791299657611896,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,24,0.09109941432443129,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,32,0.1325489810598366,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,40,0.14970302611303457,60
nn_andstartedto_6b3f688e-actionsexual,identity,50,45,0.15665519296116306,60
nn_andstartedto_16c6db17-actionsexual,identity,50,1,-2.655684635421948,60
nn_andstartedto_16c6db17-actionsexual,identity,50,2,-1.1770020849193155,60
nn_andstartedto_16c6db17-actionsexual,identity,50,4,-0.42343689184672656,60
nn_andstartedto_16c6db17-actionsexual,identity,50,8,-0.04169842782747644,60
nn_andstartedto_16c6db17-actionsexual,identity,50,12,0.07961466740097337,60
nn_andstartedto_16c6db17-actionsexual,identity,50,16,0.13524354175238237,60
nn_andstartedto_16c6db17-actionsexual,identity,50,24,0.19505519664175858,60
nn_andstartedto_16c6db17-actionsexual,identity,50,32,0.22156912439973056,60
nn_andstartedto_16c6db17-actionsexual,identity,50,40,0.2401310902594443,60
nn_andstartedto_16c6db17-actionsexual,identity,50,45,0.24950153537033043,60
nn_andstartedto_24a2324c-actionsexual,identity,50,1,-2.4188713204846266,60
nn_andstartedto_24a2324c-actionsexual,identity,50,2,-1.1319351768881236,60
nn_andstartedto_24a2324c-actionsexual,identity,50,4,-0.4309143879305634,60
nn_andstartedto_24a2324c-actionsexual,identity,50,8,-0.0748656198970983,60
nn_andstartedto_24a2324c-actionsexual,identity,50,12,0.04649778600094811,60
nn_andstartedto_24a2324c-actionsexual,identity,50,16,0.11486932099512837,60
nn_andstartedto_24a2324c-actionsexual,identity,50,24,0.16756446148189097,60
nn_andstartedto_24a2324c-actionsexual,identity,50,32,0.1932645691378837,60
nn_andstartedto_24a2324c-actionsexual,identity,50,40,0.20674292963902455,60
nn_andstartedto_24a2324c-actionsexual,identity,50,45,0.21452005230147048,60
nn_andstartedto_13cb1212-actionsexual,identity,50,1,-2.9009372302342387,60
nn_andstartedto_13cb1212-actionsexual,identity,50,2,-1.3694976629690438,60
nn_andstartedto_13cb1212-actionsexual,identity,50,4,-0.5840406831783453,60
nn_andstartedto_13cb1212-actionsexual,identity,50,8,-0.182473555859177,60
nn_andstartedto_13cb1212-actionsexual,identity,50,12,-0.05567838618295639,60
nn_andstartedto_13cb1212-actionsexual,identity,50,16,0.009314643154040578,60
nn_andstartedto_13cb1212-actionsexual,identity,50,24,0.0852199705291849,60
nn_andstartedto_13cb1212-actionsexual,identity,50,32,0.11781017243908536,60
nn_andstartedto_13cb1212-actionsexual,identity,50,40,0.13083166949685437,60
nn_andstartedto_13cb1212-actionsexual,identity,50,45,0.14021130986854444,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,1,-2.9611988574131263,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,2,-1.3863011129761773,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,4,-0.5382822677321424,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,8,-0.14746604342690176,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,12,-0.03771585332490747,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,16,0.029798691654700324,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,24,0.091371674120668,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,32,0.12808802696581456,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,40,0.1473676241625642,60
nn_andstartedto_bc24fa3d-actionsexual,identity,50,45,0.15599142083643897,60
nn_andstartedto_bed76de4-actionsexual,identity,50,1,-2.6046819980845055,60
nn_andstartedto_bed76de4-actionsexual,identity,50,2,-1.1622944326119315,60
nn_andstartedto_bed76de4-actionsexual,identity,50,4,-0.4568469991391008,60
nn_andstartedto_bed76de4-actionsexual,identity,50,8,-0.10890908094163863,60
nn_andstartedto_bed76de4-actionsexual,identity,50,12,0.020953732649365422,60
nn_andstartedto_bed76de4-actionsexual,identity,50,16,0.08451360547266588,60
nn_andstartedto_bed76de4-actionsexual,identity,50,24,0.15233965044283246,60
nn_andstartedto_bed76de4-actionsexual,identity,50,32,0.18089183029617542,60
nn_andstartedto_bed76de4-actionsexual,identity,50,40,0.1982598277542732,60
nn_andstartedto_bed76de4-actionsexual,identity,50,45,0.20491678225332008,60
nn_andstartedto_c91fa742-actionsexual,identity,50,1,-2.6299034915445767,60
nn_andstartedto_c91fa742-actionsexual,identity,50,2,-1.1926037752473062,60
nn_andstartedto_c91fa742-actionsexual,identity,50,4,-0.4084230862703808,60
nn_andstartedto_c91fa742-actionsexual,identity,50,8,-0.07121264191258538,60
nn_andstartedto_c91fa742-actionsexual,identity,50,12,0.03659814177710325,60
nn_andstartedto_c91fa742-actionsexual,identity,50,16,0.0958982523012403,60
nn_andstartedto_c91fa742-actionsexual,identity,50,24,0.1507892299158296,60
nn_andstartedto_c91fa742-actionsexual,identity,50,32,0.18089399908851395,60
nn_andstartedto_c91fa742-actionsexual,identity,50,40,0.20296973211782282,60
nn_andstartedto_c91fa742-actionsexual,identity,50,45,0.21518361406810232,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,1,-2.7222123646400944,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,2,-1.2695046826698344,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,4,-0.4839032481095702,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,8,-0.10652902736014731,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,12,-0.0020945311054266077,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,16,0.07295075621987242,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,24,0.1432946437039856,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,32,0.1776691123202532,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,40,0.19806854078841452,60
nn_andstartedto_2a0e4ba9-actionsexual,identity,50,45,0.20663471859416122,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,1,-2.6478549128900313,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,2,-1.1669420932695735,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,4,-0.4999408097409047,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,8,-0.1289695212118532,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,12,0.010070813120552604,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,16,0.07408653574131954,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,24,0.13149478527401476,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,32,0.16330384915561438,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,40,0.18222956168336407,60
nn_andstartedto_a5b403cf-actionsexual,identity,50,45,0.19285109562638827,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,1,-2.599794181580663,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,2,-1.154069331935983,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,4,-0.44604678323526065,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,8,-0.09156103363406902,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,12,0.01950347249417061,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,16,0.09000882306944077,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,24,0.16075155431558708,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,32,0.19148445876888542,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,40,0.21115989398463833,60
nn_andstartedto_1fc6f623-actionsexual,identity,50,45,0.22042188503366447,60
nn_andstartedto_ef29990b-actionsexual,identity,50,1,-2.672812620530185,60
nn_andstartedto_ef29990b-actionsexual,identity,50,2,-1.1415258496124931,60
nn_andstartedto_ef29990b-actionsexual,identity,50,4,-0.37263085966752685,60
nn_andstartedto_ef29990b-actionsexual,identity,50,8,-0.03297815200407899,60
nn_andstartedto_ef29990b-actionsexual,identity,50,12,0.09091932826181816,60
nn_andstartedto_ef29990b-actionsexual,identity,50,16,0.151206962589533,60
nn_andstartedto_ef29990b-actionsexual,identity,50,24,0.20581295220288812,60
nn_andstartedto_ef29990b-actionsexual,identity,50,32,0.2377514488158776,60
nn_andstartedto_ef29990b-actionsexual,identity,50,40,0.2515755124538796,60
nn_andstartedto_ef29990b-actionsexual,identity,50,45,0.2622734074750589,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,1,-2.5487149327944065,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,2,-1.1327531450375237,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,4,-0.4202485186206797,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,8,-0.06643758912122512,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,12,0.049554193147571354,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,16,0.11392727899573965,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,24,0.1791547180716871,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,32,0.20631577971254136,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,40,0.22544346488362305,60
nn_andstartedto_f0f191c7-actionsexual,identity,50,45,0.2321662913071281,60
nn_doorwerealways_c34eea02-traittrait,identity,50,1,-3.1707887896620908,60
nn_doorwerealways_c34eea02-traittrait,identity,50,2,-1.5010790511445378,60
nn_doorwerealways_c34eea02-traittrait,identity,50,4,-0.6631339045803682,60
nn_doorwerealways_c34eea02-traittrait,identity,50,8,-0.2208755232784748,60
nn_doorwerealways_c34eea02-traittrait,identity,50,12,-0.09874539183215522,60
nn_doorwerealways_c34eea02-traittrait,identity,50,16,-0.032068487872091815,60
nn_doorwerealways_c34eea02-traittrait,identity,50,24,0.03916458618292452,60
nn_doorwerealways_c34eea02-traittrait,identity,50,32,0.07991153206210606,60
nn_doorwerealways_c34eea02-traittrait,identity,50,40,0.10689861414202433,60
nn_doorwerealways_c34eea02-traittrait,identity,50,45,0.11405760994381588,60
nn_doorwerealways_37c48060-traittrait,identity,50,1,-3.2636582736929913,60
nn_doorwerealways_37c48060-traittrait,identity,50,2,-1.511191891638253,60
nn_doorwerealways_37c48060-traittrait,identity,50,4,-0.6574106662343904,60
nn_doorwerealways_37c48060-traittrait,identity,50,8,-0.23075800376848746,60
nn_doorwerealways_37c48060-traittrait,identity,50,12,-0.08544077566942335,60
nn_doorwerealways_37c48060-traittrait,identity,50,16,-0.007847182750043695,60
nn_doorwerealways_37c48060-traittrait,identity,50,24,0.0551153786520355,60
nn_doorwerealways_37c48060-traittrait,identity,50,32,0.0925817680022185,60
nn_doorwerealways_37c48060-traittrait,identity,50,40,0.1152250945990741,60
nn_doorwerealways_37c48060-traittrait,identity,50,45,0.1239388898280738,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,1,-3.041980252530836,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,2,-1.4298839943938826,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,4,-0.6481437917742271,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,8,-0.240214506846476,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,12,-0.09868193329752344,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,16,-0.019267399683376988,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,24,0.050143588502044034,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,32,0.08278238737072856,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,40,0.10093126693455697,60
nn_doorwerealways_2c6dad10-traittrait,identity,50,45,0.1147295532333878,60
nn_doorwerealways_022088a7-traittrait,identity,50,1,-2.9719208988022503,60
nn_doorwerealways_022088a7-traittrait,identity,50,2,-1.3554870051206735,60
nn_doorwerealways_022088a7-traittrait,identity,50,4,-0.5560803912959709,60
nn_doorwerealways_022088a7-traittrait,identity,50,8,-0.18319942745938794,60
nn_doorwerealways_022088a7-traittrait,identity,50,12,-0.0451351225429932,60
nn_doorwerealways_022088a7-traittrait,identity,50,16,0.026446482495886228,60
nn_doorwerealways_022088a7-traittrait,identity,50,24,0.08952482432959692,60
nn_doorwerealways_022088a7-traittrait,identity,50,32,0.12031098378664175,60
nn_doorwerealways_022088a7-traittrait,identity,50,40,0.13716396758806587,60
nn_doorwerealways_022088a7-traittrait,identity,50,45,0.14538846455990614,60
nn_doorwerealways_97191002-traittrait,identity,50,1,-3.207798121370928,60
nn_doorwerealways_97191002-traittrait,identity,50,2,-1.5240214378666788,60
nn_doorwerealways_97191002-traittrait,identity,50,4,-0.6920800677071225,60
nn_doorwerealways_97191002-traittrait,identity,50,8,-0.22837412507067076,60
nn_doorwerealways_97191002-traittrait,identity,50,12,-0.08571535557793566,60
nn_doorwerealways_97191002-traittrait,identity,50,16,-0.020240596292076352,60
nn_doorwerealways_97191002-traittrait,identity,50,24,0.05887663500839634,60
nn_doorwerealways_97191002-traittrait,identity,50,32,0.09526544083940199,60
nn_doorwerealways_97191002-traittrait,identity,50,40,0.12472017518180016,60
nn_doorwerealways_97191002-traittrait,identity,50,45,0.13928951195845093,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,1,-3.076841274724236,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,2,-1.4269632452956087,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,4,-0.5977841072209051,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,8,-0.18999852367342024,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,12,-0.043789662900461136,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,16,0.02416274568889772,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,24,0.08737297349033096,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,32,0.12182794338141564,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,40,0.14237347046525956,60
nn_doorwerealways_4d13f1c2-traittrait,identity,50,45,0.154706375710207,60
nn_doorwerealways_acae5740-traittrait,identity,50,1,-2.9999196671595447,60
nn_doorwerealways_acae5740-traittrait,identity,50,2,-1.3508831514422193,60
nn_doorwerealways_acae5740-traittrait,identity,50,4,-0.590440100123314,60
nn_doorwerealways_acae5740-traittrait,identity,50,8,-0.1890038075241894,60
nn_doorwerealways_acae5740-traittrait,identity,50,12,-0.05849406448420465,60
nn_doorwerealways_acae5740-traittrait,identity,50,16,0.003331023376742202,60
nn_doorwerealways_acae5740-traittrait,identity,50,24,0.07327022434475738,60
nn_doorwerealways_acae5740-traittrait,identity,50,32,0.10694112816819758,60
nn_doorwerealways_acae5740-traittrait,identity,50,40,0.12656384943451307,60
nn_doorwerealways_acae5740-traittrait,identity,50,45,0.13474395714230872,60
nn_doorwerealways_90e0007f-traittrait,identity,50,1,-2.935808503364714,60
nn_doorwerealways_90e0007f-traittrait,identity,50,2,-1.390802849514569,60
nn_doorwerealways_90e0007f-traittrait,identity,50,4,-0.5922259031857641,60
nn_doorwerealways_90e0007f-traittrait,identity,50,8,-0.19969174827898817,60
nn_doorwerealways_90e0007f-traittrait,identity,50,12,-0.06658177449023027,60
nn_doorwerealways_90e0007f-traittrait,identity,50,16,0.004942804160021743,60
nn_doorwerealways_90e0007f-traittrait,identity,50,24,0.07181938897855177,60
nn_doorwerealways_90e0007f-traittrait,identity,50,32,0.10571594938179177,60
nn_doorwerealways_90e0007f-traittrait,identity,50,40,0.13107477293210115,60
nn_doorwerealways_90e0007f-traittrait,identity,50,45,0.1386245782577298,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,1,-2.83592467203574,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,2,-1.3378968383763277,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,4,-0.5800320623343509,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,8,-0.18062784944858581,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,12,-0.04121800788069065,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,16,0.028404751469409167,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,24,0.09896668415532807,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,32,0.12105985811003205,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,40,0.14086676956653812,60
nn_doorwerealways_ecfc54cd-traittrait,identity,50,45,0.14706960951154183,60
nn_doorwerealways_b13d8826-traittrait,identity,50,1,-2.9369301530276126,60
nn_doorwerealways_b13d8826-traittrait,identity,50,2,-1.3620362577584544,60
nn_doorwerealways_b13d8826-traittrait,identity,50,4,-0.5892814071515015,60
nn_doorwerealways_b13d8826-traittrait,identity,50,8,-0.17427551436876645,60
nn_doorwerealways_b13d8826-traittrait,identity,50,12,-0.04443189215024633,60
nn_doorwerealways_b13d8826-traittrait,identity,50,16,0.026104109247636596,60
nn_doorwerealways_b13d8826-traittrait,identity,50,24,0.08386139309094359,60
nn_doorwerealways_b13d8826-traittrait,identity,50,32,0.11428447766752779,60
nn_doorwerealways_b13d8826-traittrait,identity,50,40,0.13478760436107995,60
nn_doorwerealways_b13d8826-traittrait,identity,50,45,0.1418913959598633,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,1,-2.880187433182106,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,2,-1.3539553648822327,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,4,-0.5980572175472204,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,8,-0.20005840837890865,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,12,-0.060174312695555246,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,16,0.0027012139928292473,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,24,0.06759542081757154,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,32,0.10271993043238832,60
nn_doorwerealways_5163c5a3-traittrait,identity,50,40,0.12010840934407388,60
