table,target,n_covering,n_significant,families,agree_sign,cross_family,robust,unanimous,mean_slope,direction,lexical_slope,slot_slope,v6_harm_slope,lift_slope,lexical_p,slot_p,v6_harm_p,lift_p
fields,A11.1+,4,0,0,1,0,0,0,-0.0001797103931503126,fall,-3.522778306985741e-05,-0.0005004495453223164,-0.00021253315360095278,2.9368909391876263e-05,1.0,0.06490864707227217,0.3222363203575469,0.887724827340783
fields,Q4.1,3,0,0,1,0,0,0,0.0001749706571661419,rise,0.0003497857187592639,0.00025966845502594174,,-8.454220228677979e-05,0.6718110337653656,0.11892045255943628,,0.5681724128491652
fields,S5+++,3,0,0,1,0,0,0,0.00017143815502018063,rise,0.00018650531611323252,0.0003314813020228087,,-3.672153075499248e-06,0.887724827340783,0.3222363203575469,,1.0
fields,G2.1,4,0,0,1,0,0,0,0.00016959814094076142,rise,9.449302529941308e-05,-0.0004293772263056215,0.0010255652975733752,-1.2288532804121235e-05,1.0,0.6718110337653656,0.11892045255943628,1.0
fields,L1+,4,0,0,1,0,0,0,0.00016059677405046618,rise,1.1918429141080788e-05,-0.00028516348752018455,0.0010466412478987524,-0.00013100909331778397,1.0,0.6718110337653656,0.47988766169832786,0.887724827340783
fields,T1.3-,3,0,0,1,0,0,0,0.0001604668192342033,rise,-0.0009939652769958836,0.0015023908113227652,,-2.7025076624271736e-05,0.5810546875,0.125,,1.0
fields,S4f,3,0,0,1,0,0,0,-0.0001604290983700847,fall,0.0004099596608340062,-0.0008137186883773807,,-7.752826756687963e-05,0.6718110337653656,0.47988766169832786,,0.887724827340783
fields,A10-,4,0,0,1,0,0,0,-0.00015780107434959625,fall,0.0003030084055544513,-3.321619499613873e-05,-0.0007832059256423897,-0.00011779058231430793,0.20263875106454066,0.887724827340783,0.47988766169832786,0.6718110337653656
fields,M3fn,4,0,0,1,0,0,0,-0.00014623769497415756,fall,-0.00021863856784813616,-0.00024895852987272,-0.0003629214573709697,0.00024556777519519577,0.3222363203575469,0.11892045255943628,0.48685024166479707,0.06490864707227217
fields,S7.4-,4,0,0,1,0,0,0,0.0001454912602323756,rise,-5.179477993251433e-06,0.00018283268978074236,0.0005650741904687118,-0.00016076236132670033,1.0,0.3916029105474905,0.359283447265625,0.3916029105474905
fields,S6-,4,0,0,1,0,0,0,0.0001430289481703292,rise,0.00029953909132189593,0.0004776916237158117,-0.00023258226145670265,2.7467339100311863e-05,0.2220528201560228,0.6439689563703723,1.0,0.6358280026288412
fields,N5---,3,0,0,1,0,0,0,-0.00013624338347180184,fall,-0.00011034311503668163,-0.00028347657345438436,,-1.4910461924339514e-05,1.0,0.266845703125,,1.0
fields,X3.4,4,0,0,1,0,0,0,-0.00013546665729081116,fall,-0.0009421058591963355,-0.00011376596538686827,0.0005966237210814282,-8.26185256614689e-05,0.11892045255943628,0.6718110337653656,0.3222363203575469,0.887724827340783
fields,B2+,3,0,0,1,0,0,0,-0.00013137846204607116,fall,-0.0003339183765472462,-0.0002036242738026058,,0.00014340726421163845,0.2528697301676033,0.3712980344710104,,0.42959050784338615
fields,E6+,4,0,0,1,0,0,0,-0.00012231226671984187,fall,-0.0004374211451811785,-0.0006626136790585155,0.0009613444515616883,-0.0003505586942013617,0.3222363203575469,0.20263875106454066,0.887724827340783,0.11892045255943628
fields,S1.2.1+,4,0,0,1,0,0,0,0.0001163674496184241,rise,0.0006307013563975136,6.756537470549308e-05,-0.00029048911558626143,5.769218295695111e-05,0.2220528201560228,0.8746293123804207,1.0,0.7492586247608415
fields,E2+,4,0,0,1,0,0,0,-0.00011636069279347046,fall,-5.492953695420432e-05,6.340108327264869e-05,-0.0001884594002266643,-0.0002854549172656619,0.887724827340783,0.887724827340783,0.47988766169832786,0.11892045255943628
fields,Z3c,4,0,0,1,0,0,0,0.00011417458797605396,rise,-5.029164815065483e-05,0.00017554322397012967,0.0003590241440555416,-2.7577367970800555e-05,1.0,0.887724827340783,0.11892045255943628,0.887724827340783
fields,S3.1,4,0,0,1,0,0,0,0.00011162852713604034,rise,-0.0002574811317971779,0.00019229001746327385,0.0005776974300199479,-6.599220714188249e-05,0.06490864707227217,0.3222363203575469,0.47988766169832786,0.47988766169832786
fields,E4.1--,3,0,0,1,0,0,0,-0.00010581760891643735,fall,-0.00023909392918824193,-0.00014715991806248766,,6.880102050141753e-05,0.803619384765625,0.60723876953125,,0.803619384765625
fields,A1.5.1,4,0,0,1,0,0,0,0.00010535199274544015,rise,0.00010048229957564369,-0.0005379599641731687,0.0009830249467472345,-0.000124139311167949,0.887724827340783,0.11892045255943628,0.3222363203575469,0.3222363203575469
fields,A14,4,0,0,1,0,0,0,-0.00010418470787442581,fall,0.0002186783169206477,-0.000401450518706124,-0.00021541054786315754,-1.8556081849069426e-05,0.47988766169832786,0.47988766169832786,0.6718110337653656,0.887724827340783
fields,O1,4,0,0,1,0,0,0,-0.00010372738539597275,fall,-7.292805842978255e-05,-0.00017560264279112931,-0.00012186201139905235,-4.4516828963926764e-05,0.6587380770236564,0.10380535550410741,0.24778856337070465,0.6587380770236564
fields,L2,4,0,0,1,0,0,0,0.00010347384527715773,rise,-0.00013131816839705477,0.0001301083241721178,0.0003643476377898486,5.075758754371933e-05,0.11892045255943628,0.3222363203575469,0.3222363203575469,0.47988766169832786
fields,N5c,3,0,0,1,0,0,0,-0.0001024557502030504,fall,-0.00026225312001600776,0.00012193490073972466,,-0.0001670490313328681,0.6271025701571489,0.6776394844055176,,0.803619384765625
fields,A5.4-,4,0,0,1,0,0,0,9.976878811010902e-05,rise,0.00017959893475110665,-5.0130377074088455e-05,8.946837999284141e-05,0.0001801382147705765,0.6718110337653656,0.887724827340783,0.6718110337653656,0.06490864707227217
fields,G1.2,4,0,0,1,0,0,0,9.11888489418417e-05,rise,0.00014601353009806634,-0.00026223935099887075,0.00019183889202441872,0.0002891423246437525,1.0,0.3222363203575469,0.5113757815852296,0.20263875106454066
fields,X3.2+,4,0,0,1,0,0,0,-8.991398369793132e-05,fall,-0.00017215211642388232,-5.678847192434347e-05,-9.09770523058699e-05,-3.9738294137629554e-05,0.20263875106454066,1.0,0.6587380770236564,0.47988766169832786
fields,N3.7+,4,0,0,1,0,0,0,8.74684073600151e-05,rise,-0.00026536647569732935,0.00019669280212161966,0.0004250739749391228,-6.526671923352698e-06,0.47988766169832786,0.47988766169832786,0.2890625,1.0
fields,A1.3+,4,0,0,1,0,0,0,8.372833748404033e-05,rise,-9.227867221971148e-05,0.0002587922999163381,0.00019674132161404887,-2.8341599374514188e-05,0.887724827340783,0.11892045255943628,0.20263875106454066,0.6718110337653656
fields,Z8c,2,0,0,1,0,0,0,-8.286914793934663e-05,fall,-5.320820182636103e-05,-0.00011253009405233222,,,0.8746293123804207,0.44206833839416504,,
fields,S1.2.6+,4,0,0,1,0,0,0,-8.027187147454395e-05,fall,0.0003138999632005659,0.00018888895071031002,-0.0005423805312890226,-0.0002814958685200291,0.2528697301676033,1.0,0.453125,0.08842954698775429
fields,S5c,4,0,0,1,0,0,0,-7.547338225829014e-05,fall,-3.479862521905254e-05,-0.0003330944366097483,7.717072262903907e-05,-1.1171189833398818e-05,0.6358280026288412,0.14961278438568115,0.375,1.0
fields,N3.2-,4,0,0,1,0,0,0,-6.433049384597456e-05,fall,7.307870055026116e-06,-0.00017993994332442085,-0.0001544230430889739,6.973314097447034e-05,1.0,0.47988766169832786,0.30745625495910645,0.47988766169832786
fields,S4c,3,0,0,1,0,0,0,-5.911022069914124e-05,fall,-0.00014124014586569566,-0.0006881521330712534,,0.0006520616168395253,0.8714146793645341,0.237884521484375,,0.629058837890625
fields,N3.7,4,0,0,1,0,0,0,-5.8100944134726186e-05,fall,0.000944258126988588,-0.00021415537016445115,-0.000770213209554003,-0.00019229332380903857,0.16863754391670227,1.0,0.625,0.5412561893463135
fields,Z2c,3,0,0,1,0,0,0,-5.3334149732034166e-05,fall,-9.579371211502515e-05,-3.712207661588053e-05,,-2.7086660465196844e-05,0.47988766169832786,0.8854334972865132,,0.6654658120766186
fields,X2.6-,4,0,0,1,0,0,0,5.240048000174233e-05,rise,0.00031865227242765834,-0.00046194130971727743,0.0005201536338094388,-0.0001672626765128504,0.06490864707227217,0.06490864707227217,1.0,0.3222363203575469
fields,S1.1.3-,4,0,0,1,0,0,0,5.127703491560366e-05,rise,0.00020118123338136419,-0.00019931091866099554,0.00022487070448641943,-2.1632879544373418e-05,0.887724827340783,0.11892045255943628,0.47988766169832786,0.887724827340783
fields,Z3,4,0,0,1,0,0,0,4.802145190648148e-05,rise,0.00010270509339755526,8.241139024223326e-05,-1.1734912066527707e-05,1.8704236052665105e-05,0.3222363203575469,0.6718110337653656,0.887724827340783,0.887724827340783
fields,N3.1,4,0,0,1,0,0,0,4.7783375759053314e-05,rise,0.0001798119532920682,-6.405822161453781e-05,4.863985004470341e-05,2.6739921313979452e-05,0.31232680747326924,0.14386508844054902,0.5113757815852296,0.7708669945730264
fields,T4--,4,0,0,1,0,0,0,4.7395063682656834e-05,rise,0.00021765090552127673,-1.9876964847060816e-06,6.078089272734586e-05,-8.686384703328917e-05,0.11892045255943628,1.0,1.0,0.6718110337653656
fields,N5-,4,0,0,1,0,0,0,-4.6183447563357816e-05,fall,0.00010437940573398947,2.276166747564102e-05,-0.000387001491160578,7.512662769751624e-05,0.20263875106454066,1.0,0.06490864707227217,0.6718110337653656
fields,S1.1.3+,4,0,0,1,0,0,0,-4.3999800328392124e-05,fall,-0.0004010549141588744,-0.0005423294492250935,0.0006737904366339589,9.359472543644054e-05,0.06490864707227217,0.11892045255943628,0.11892045255943628,0.887724827340783
fields,N3.8---,3,0,0,1,0,0,0,-4.193620823249194e-05,fall,-0.00012772478262853873,-4.5474819147669304e-05,,4.7390977078732246e-05,0.8829959121223965,1.0,,0.765991824244793
fields,K4,4,0,0,1,0,0,0,4.151025088065876e-05,rise,-2.7118035630970305e-05,7.201447670052388e-05,0.00012709021780353384,-5.945655350452397e-06,0.887724827340783,0.47988766169832786,0.887724827340783,1.0
fields,B5,4,0,0,1,0,0,0,-4.06755737055446e-05,fall,0.00025712027301724873,-0.00017143318344650579,-0.00034808226658530547,9.969288219238413e-05,0.3222363203575469,0.47988766169832786,0.20263875106454066,0.47988766169832786
fields,S1.2.5+,3,0,0,1,0,0,0,-3.4886304718628305e-05,fall,8.169546331668963e-05,-0.00011760639994535079,,-6.874797752722376e-05,1.0,0.887724827340783,,0.6718110337653656
fields,T3---,3,0,0,1,0,0,0,-3.427794339639384e-05,fall,0.00014563499633446763,-0.00020802164248606367,,-4.0447184037585485e-05,1.0,0.887724827340783,,0.887724827340783
fields,S1.2.4+,4,0,0,1,0,0,0,-3.316067126338525e-05,fall,8.840082012215951e-06,-0.0002770025819618714,1.9560578720819834e-05,0.00011595923617529466,1.0,0.3222363203575469,1.0,0.3222363203575469
fields,T2++,4,0,0,1,0,0,0,-2.5993952401061614e-05,fall,1.3108735228646967e-06,0.0001798454727662066,-0.00036259639499605086,7.746423910273313e-05,1.0,0.3222363203575469,0.06490864707227217,0.11892045255943628
fields,N5.1+,4,0,0,1,0,0,0,-2.5392941615876054e-05,fall,-2.6810852595289266e-05,9.683583759289636e-06,-0.00022738557904714425,0.0001429410814196397,0.887724827340783,1.0,0.3222363203575469,0.06490864707227217
fields,S1.2.3+,3,0,0,1,0,0,0,2.4339590126176263e-05,rise,0.000128375366509689,-0.00013989784547219688,,8.454124934103668e-05,0.3876953125,1.0,,0.625
fields,X9.1+,4,0,0,1,0,0,0,2.3372808387991664e-05,rise,0.00014475126749078992,-0.00010149613223914795,8.231871510916574e-05,-3.208261680884105e-05,0.11892045255943628,0.6718110337653656,0.3222363203575469,0.6718110337653656
fields,F2++,3,0,0,1,0,0,0,2.1078615366435367e-05,rise,-0.00028615164231130473,-0.0002046633970957654,,0.0005540508855063763,1.0,1.0,,0.625
fields,Z4,4,0,0,1,0,0,0,1.8982374971251805e-05,rise,-0.00010902214466130248,0.000388547491820771,-0.0003447607226989683,0.00014116487542450702,0.47988766169832786,0.11892045255943628,0.11892045255943628,0.06490864707227217
fields,N6+++,3,0,0,1,0,0,0,1.7968770260563114e-05,rise,0.0005179615309733292,-0.0005289053702454793,,6.485015005383952e-05,0.20263875106454066,0.47988766169832786,,0.6718110337653656
fields,S1.2,4,0,0,1,0,0,0,-1.772602409222946e-05,fall,0.00027252894232176046,-0.0002866667262490782,-4.665245355685767e-05,-1.0113858884742403e-05,0.887724827340783,0.47988766169832786,0.887724827340783,0.887724827340783
fields,O4.2+,4,0,0,1,0,0,0,1.6188510974288572e-05,rise,-6.323228528984037e-05,0.0001861533543309365,-0.00011694947248627304,5.87824473423312e-05,0.6718110337653656,0.3222363203575469,0.11892045255943628,0.20263875106454066
fields,S7.1+,4,0,0,1,0,0,0,1.5803957358802867e-05,rise,0.0003271397648783406,0.00043443373660802395,-0.0009278517131406867,0.00022949404108953364,0.47988766169832786,0.47988766169832786,0.47988766169832786,0.20263875106454066
fields,N3.8+++,3,0,0,1,0,0,0,1.4545683451790292e-05,rise,6.314188190013824e-05,-7.634766601247192e-05,,5.684283446770455e-05,0.8854334972865132,0.7492586247608415,,0.6358280026288412
fields,Z1,4,0,0,1,0,0,0,-7.408940322717619e-06,fall,3.14458863576737e-05,-9.668316969836256e-05,5.455881426162976e-05,-1.8957292211811383e-05,0.47988766169832786,0.47988766169832786,0.5223973804968409,0.887724827340783
fields,E5-,4,0,0,1,0,0,0,-6.921537982849767e-06,fall,0.00020484608688875304,2.132908392437932e-05,0.0004802889538806197,-0.0007341502766251511,0.887724827340783,1.0,0.6718110337653656,0.06490864707227217
fields,X7-,4,0,0,1,0,0,0,6.329950051962414e-06,rise,0.0004973130441752965,-0.0007469502470748022,0.000179982307823536,9.497469528381926e-05,0.3222363203575469,0.47988766169832786,1.0,0.47988766169832786
fields,X9.2-,4,0,0,1,0,0,0,-5.715691128574992e-06,fall,9.894623912517201e-05,0.0007626741460793251,-0.0008957165692122385,1.123341949344132e-05,0.6718110337653656,0.6718110337653656,0.20263875106454066,1.0
fields,S9,4,0,0,1,0,0,0,4.981852587327071e-06,rise,1.377444722292515e-05,-0.0006072644703653686,0.0007627143336702449,-0.00014929690017849326,1.0,0.47988766169832786,0.06490864707227217,0.3222363203575469
fields,A5.2,4,0,0,1,0,0,0,-2.721642592249571e-06,fall,-5.848239026814554e-05,-0.00032441894829953914,0.00037592528138321544,-3.910513184529038e-06,0.47312965989112854,0.32693958282470703,0.266845703125,1.0
fields,G2.1c,3,0,0,1,0,0,0,6.510135951588107e-07,rise,9.410340001339153e-07,9.714342904591154e-07,,4.057249488340163e-08,0.125,0.125,,1.0
fields,Z3mf,4,0,0,1,0,0,0,3.2606130315837945e-07,rise,-5.5677704767900746e-06,6.987163905891681e-06,-7.616517183304327e-07,6.465035018623436e-07,0.6875,1.0,0.625,1.0
fields,N3.4,4,0,0,1,0,0,0,-6.427646930784874e-08,fall,1.7888370964245486e-07,-3.3135814614717e-07,3.162131700467859e-08,-1.3625275773135844e-07,0.4708790136217118,0.19341265286193732,0.765991824244793,0.4708790136217118
